analysis_id	variable	contrast	level_a	level_b	gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name	biotype
smansoni_prjeb14695_primary	condition	condition__ovary_mixed_sex_vs_ovary_single_sex	ovary_mixed_sex	ovary_single_sex	Smp_035560	4108.08872453257	-4.21706953617297	0.268050524936046	-15.7323681316391	9.07523996010965e-56	3.69599011766726e-53	Smp_035560	protein_coding
smansoni_prjeb14695_primary	condition	condition__ovary_mixed_sex_vs_ovary_single_sex	ovary_mixed_sex	ovary_single_sex	Smp_011220	826.203541518998	3.01367572860175	0.192090456957987	15.6888362718658	1.80331260676181e-55	7.0381788281408e-53	Smp_011220	protein_coding
smansoni_prjeb14695_primary	condition	condition__ovary_mixed_sex_vs_ovary_single_sex	ovary_mixed_sex	ovary_single_sex	Smp_156720	2499.14473635137	-1.76039673409959	0.116049024537466	-15.1694229323854	5.63702356543281e-52	2.11207998949636e-49	Smp_156720	protein_coding
smansoni_prjeb14695_primary	condition	condition__ovary_mixed_sex_vs_ovary_single_sex	ovary_mixed_sex	ovary_single_sex	Smp_161850	574.274607677665	4.70816053130404	0.31186849606078	15.0966211424782	1.704465993011e-51	6.14066652174385e-49	Smp_161850	protein_coding
smansoni_prjeb14695_primary	condition	condition__ovary_mixed_sex_vs_ovary_single_sex	ovary_mixed_sex	ovary_single_sex	Smp_246680	2009.30718681523	2.21345346120761	0.147977118184818	14.958079251436	1.37950364838645e-50	4.78585580534664e-48	Smp_246680	protein_coding
smansoni_prjeb14695_primary	condition	condition__ovary_mixed_sex_vs_ovary_single_sex	ovary_mixed_sex	ovary_single_sex	Smp_145400	334.649754996179	5.94661058328496	0.398971812680653	14.9048388740304	3.06551210879442e-50	1.02552328296705e-47	Smp_145400	protein_coding
smansoni_prjeb14695_primary	condition	condition__ovary_mixed_sex_vs_ovary_single_sex	ovary_mixed_sex	ovary_single_sex	Smp_344280	2701.20700969903	-2.39152292149943	0.163399512723358	-14.6360468378408	1.65410020567137e-48	5.34274366431853e-46	Smp_344280	protein_coding
smansoni_prjeb14695_primary	condition	condition__ovary_mixed_sex_vs_ovary_single_sex	ovary_mixed_sex	ovary_single_sex	Smp_133600	2780.12254016162	-3.64840538274144	0.24978776930024	-14.6060209151239	2.57101829862825e-48	8.02757613441695e-46	Smp_133600	protein_coding
smansoni_prjeb14695_primary	condition	condition__ovary_mixed_sex_vs_ovary_single_sex	ovary_mixed_sex	ovary_single_sex	Smp_345620	1246.7475922964	3.74810667214505	0.257622154862772	14.5488522683213	5.93911436308175e-48	1.79457045932215e-45	Smp_345620	protein_coding
smansoni_prjeb14695_primary	condition	condition__ovary_mixed_sex_vs_ovary_single_sex	ovary_mixed_sex	ovary_single_sex	Smp_000200	1388.11950596125	-2.15504755444618	0.148821028001683	-14.4808000817049	1.60221263867331e-47	4.68997680826654e-45	Smp_000200	protein_coding
smansoni_prjeb14695_primary	condition	condition__ovary_mixed_sex_vs_ovary_single_sex	ovary_mixed_sex	ovary_single_sex	Smp_180470	1314.86608994225	1.32355992245142	0.0931322643095981	14.2116154080774	7.7614227787962e-46	2.20306809602982e-43	Smp_180470	protein_coding
smansoni_prjeb14695_primary	condition	condition__ovary_mixed_sex_vs_ovary_single_sex	ovary_mixed_sex	ovary_single_sex	Smp_204160	544.44467288652	-3.05995645703536	0.217851144572985	-14.0460885024646	8.14078674393573e-45	2.24278674795429e-42	Smp_204160	protein_coding
smansoni_prjeb14695_primary	condition	condition__ovary_mixed_sex_vs_ovary_single_sex	ovary_mixed_sex	ovary_single_sex	Smp_056260	671.592822309346	4.42415256209096	0.315910772495289	14.0044371616259	1.46435228886248e-44	3.91902511136424e-42	Smp_056260	protein_coding
